 from   to   via     T_slow    T_thermal     mfp_s       mfp_t    
  1041  1041  1815   0.000E+00   0.000E+00   1.356E-02   2.152E-01
  1233  1233  1816   0.000E+00   0.000E+00   1.669E-02   2.629E-01
  1233  2540  1816   5.956E-01   7.033E-01   1.669E-02   2.629E-01
  1233  1501  1816   2.380E-01   2.858E-01   1.669E-02   2.629E-01
  2540  1233  1816   8.138E-01   9.605E-01   1.669E-02   2.496E-01
  2540  2540  1816   0.000E+00   0.000E+00   1.669E-02   2.496E-01
  2540  1501  1816   1.511E-02   2.766E-02   1.669E-02   2.496E-01
  1501  1233  1816   7.669E-01   9.204E-01   1.669E-02   2.483E-01
  1501  2540  1816   3.564E-02   6.520E-02   1.669E-02   2.483E-01
  1501  1501  1816   0.000E+00   0.000E+00   1.669E-02   2.483E-01
  1398  1398  1817   0.000E+00   0.000E+00   1.050E-02   1.774E-01
  1398  2740  1817   1.604E-01   2.317E-01   1.050E-02   1.774E-01
  1398  1233  1817   5.418E-01   7.490E-01   1.050E-02   1.774E-01
  2740  1398  1817   5.897E-01   8.515E-01   1.050E-02   1.719E-01
  2740  2740  1817   0.000E+00   0.000E+00   1.050E-02   1.719E-01
  2740  1233  1817   5.334E-02   1.213E-01   1.050E-02   1.719E-01
  1233  1398  1817   6.790E-01   9.377E-01   1.050E-02   1.678E-01
  1233  2740  1817   1.818E-02   4.129E-02   1.050E-02   1.678E-01
  1233  1233  1817   0.000E+00   0.000E+00   1.050E-02   1.678E-01
  1869  1869  1818   0.000E+00   0.000E+00   1.279E-02   2.144E-01
  1869  2684  1818   3.546E-01   4.500E-01   1.279E-02   2.144E-01
  1869  1438  1818   4.260E-01   5.366E-01   1.279E-02   2.144E-01
  2684  1869  1818   6.652E-01   8.438E-01   1.279E-02   2.078E-01
  2684  2684  1818   0.000E+00   0.000E+00   1.279E-02   2.078E-01
  2684  1438  1818   8.628E-02   1.401E-01   1.279E-02   2.078E-01
  1438  1869  1818   6.865E-01   8.642E-01   1.279E-02   2.055E-01
  1438  2684  1818   7.411E-02   1.203E-01   1.279E-02   2.055E-01
  1438  1438  1818   0.000E+00   0.000E+00   1.279E-02   2.055E-01
  1038  1038  1819   0.000E+00   0.000E+00   1.010E-02   1.742E-01
  1038  2741  1819   6.029E-02   1.099E-01   1.010E-02   1.742E-01
  1038  2740  1819   6.624E-01   8.728E-01   1.010E-02   1.742E-01
  2741  1038  1819   6.083E-02   1.109E-01   1.010E-02   1.734E-01
  2741  2741  1819   0.000E+00   0.000E+00   1.010E-02   1.734E-01
  2741  2740  1819   6.613E-01   8.717E-01   1.010E-02   1.734E-01
  2740  1038  1819   3.756E-01   4.945E-01   1.010E-02   1.666E-01
  2740  2741  1819   3.716E-01   4.895E-01   1.010E-02   1.666E-01
  2740  2740  1819   0.000E+00   0.000E+00   1.010E-02   1.666E-01
  1821  1821  1820   0.000E+00   0.000E+00   1.420E-02   2.417E-01
  1821  1460  1820   5.949E-01   7.518E-01   1.420E-02   2.417E-01
  1821  1627  1820   1.786E-01   2.342E-01   1.420E-02   2.417E-01
  1460  1821  1820   7.476E-01   9.444E-01   1.420E-02   2.344E-01
  1460  1460  1820   0.000E+00   0.000E+00   1.420E-02   2.344E-01
  1460  1627  1820   2.129E-02   4.079E-02   1.420E-02   2.344E-01
  1627  1821  1820   6.568E-01   8.609E-01   1.420E-02   2.322E-01
  1627  1460  1820   6.229E-02   1.193E-01   1.420E-02   2.322E-01
  1627  1627  1820   0.000E+00   0.000E+00   1.420E-02   2.322E-01
  1975  1975  1821   0.000E+00   0.000E+00   1.119E-02   1.933E-01
  1975  1874  1821   1.255E-02   2.989E-02   1.119E-02   1.933E-01
  1975  1820  1821   7.284E-01   9.538E-01   1.119E-02   1.933E-01
  1874  1975  1821   2.674E-02   6.371E-02   1.119E-02   1.942E-01
  1874  1874  1821   0.000E+00   0.000E+00   1.119E-02   1.942E-01
  1874  1820  1821   6.869E-01   9.171E-01   1.119E-02   1.942E-01
  1820  1975  1821   5.180E-01   6.780E-01   1.119E-02   1.870E-01
  1820  1874  1821   2.292E-01   3.059E-01   1.119E-02   1.870E-01
  1820  1820  1821   0.000E+00   0.000E+00   1.119E-02   1.870E-01
  2698  2698  1822   0.000E+00   0.000E+00   1.396E-02   2.323E-01
  2698  2585  1822   7.160E-02   1.104E-01   1.396E-02   2.323E-01
  2698  2584  1822   7.163E-01   8.765E-01   1.396E-02   2.323E-01
  2585  2698  1822   1.067E-01   1.645E-01   1.396E-02   2.267E-01
  2585  2585  1822   0.000E+00   0.000E+00   1.396E-02   2.267E-01
  2585  2584  1822   6.580E-01   8.204E-01   1.396E-02   2.267E-01
  2584  2698  1822   4.958E-01   6.063E-01   1.396E-02   2.192E-01
  2584  2585  1822   3.056E-01   3.809E-01   1.396E-02   2.192E-01
  2584  2584  1822   0.000E+00   0.000E+00   1.396E-02   2.192E-01
  2699  2699  1823   0.000E+00   0.000E+00   1.045E-02   1.797E-01
  2699  2036  1823   5.198E-02   9.278E-02   1.045E-02   1.797E-01
  2699  2585  1823   7.029E-01   8.920E-01   1.045E-02   1.797E-01
  2036  2699  1823   4.849E-02   8.652E-02   1.045E-02   1.781E-01
  2036  2036  1823   0.000E+00   0.000E+00   1.045E-02   1.781E-01
  2036  2585  1823   7.100E-01   8.985E-01   1.045E-02   1.781E-01
  2585  2699  1823   3.739E-01   4.741E-01   1.045E-02   1.709E-01
  2585  2036  1823   4.048E-01   5.120E-01   1.045E-02   1.709E-01
  2585  2585  1823   0.000E+00   0.000E+00   1.045E-02   1.709E-01
  1491  1491  1824   0.000E+00   0.000E+00   1.536E-02   2.531E-01
  1491   823  1824   5.917E-01   6.709E-01   1.536E-02   2.531E-01
  1491  1629  1824   2.803E-01   3.212E-01   1.536E-02   2.531E-01
   823  1491  1824   8.518E-01   9.656E-01   1.536E-02   2.439E-01
   823   823  1824   0.000E+00   0.000E+00   1.536E-02   2.439E-01
   823  1629  1824   1.553E-02   2.587E-02   1.536E-02   2.439E-01
  1629  1491  1824   8.185E-01   9.378E-01   1.536E-02   2.494E-01
  1629   823  1824   3.149E-02   5.251E-02   1.536E-02   2.494E-01
  1629  1629  1824   0.000E+00   0.000E+00   1.536E-02   2.494E-01
   800   800  1825   0.000E+00   0.000E+00   1.047E-02   1.783E-01
   800   818  1825   1.532E-02   3.739E-02   1.047E-02   1.783E-01
   800  1491  1825   6.843E-01   9.430E-01   1.047E-02   1.783E-01
   818   800  1825   3.546E-02   8.661E-02   1.047E-02   1.816E-01
   818   818  1825   0.000E+00   0.000E+00   1.047E-02   1.816E-01
   818  1491  1825   6.273E-01   8.897E-01   1.047E-02   1.816E-01
  1491   800  1825   5.058E-01   6.968E-01   1.047E-02   1.743E-01
  1491   818  1825   2.004E-01   2.840E-01   1.047E-02   1.743E-01
  1491  1491  1825   0.000E+00   0.000E+00   1.047E-02   1.743E-01
  2598  2598  1826   0.000E+00   0.000E+00   1.144E-02   1.873E-01
  2598  2491  1826   6.722E-02   1.103E-01   1.144E-02   1.873E-01
  2598  2490  1826   6.821E-01   8.737E-01   1.144E-02   1.873E-01
  2491  2598  1826   1.258E-01   2.065E-01   1.144E-02   1.896E-01
  2491  2491  1826   0.000E+00   0.000E+00   1.144E-02   1.896E-01
  2491  2490  1826   5.817E-01   7.743E-01   1.144E-02   1.896E-01
  2490  2598  1826   5.218E-01   6.680E-01   1.144E-02   1.803E-01
  2490  2491  1826   2.378E-01   3.163E-01   1.144E-02   1.803E-01
  2490  2490  1826   0.000E+00   0.000E+00   1.144E-02   1.803E-01
  2737  2737  1827   0.000E+00   0.000E+00   8.769E-03   1.517E-01
  2737   851  1827   2.174E-02   4.202E-02   8.769E-03   1.517E-01
  2737  2491  1827   7.759E-01   9.457E-01   8.769E-03   1.517E-01
   851  2737  1827   2.853E-02   5.513E-02   8.769E-03   1.511E-01
   851   851  1827   0.000E+00   0.000E+00   8.769E-03   1.511E-01
   851  2491  1827   7.597E-01   9.317E-01   8.769E-03   1.511E-01
  2491  2737  1827   4.633E-01   5.645E-01   8.769E-03   1.466E-01
  2491   851  1827   3.457E-01   4.238E-01   8.769E-03   1.466E-01
  2491  2491  1827   0.000E+00   0.000E+00   8.769E-03   1.466E-01
   821   821  1828   0.000E+00   0.000E+00   1.282E-02   2.151E-01
   821  2601  1828   5.319E-01   6.421E-01   1.282E-02   2.151E-01
   821  2551  1828   2.809E-01   3.465E-01   1.282E-02   2.151E-01
  2601   821  1828   7.508E-01   9.059E-01   1.282E-02   2.052E-01
  2601  2601  1828   0.000E+00   0.000E+00   1.282E-02   2.052E-01
  2601  2551  1828   5.164E-02   8.137E-02   1.282E-02   2.052E-01
  2551   821  1828   6.851E-01   8.446E-01   1.282E-02   2.052E-01
  2551  2601  1828   8.923E-02   1.406E-01   1.282E-02   2.052E-01
  2551  2551  1828   0.000E+00   0.000E+00   1.282E-02   2.052E-01
  2824  2824  1829   0.000E+00   0.000E+00   9.141E-03   1.627E-01
  2824  2600  1829   3.518E-01   5.109E-01   9.141E-03   1.627E-01
  2824   821  1829   3.213E-01   4.692E-01   9.141E-03   1.627E-01
  2600  2824  1829   5.689E-01   8.254E-01   9.141E-03   1.560E-01
  2600  2600  1829   0.000E+00   0.000E+00   9.141E-03   1.560E-01
  2600   821  1829   7.768E-02   1.513E-01   9.141E-03   1.560E-01
   821  2824  1829   5.578E-01   8.137E-01   9.141E-03   1.553E-01
   821  2600  1829   8.338E-02   1.623E-01   9.141E-03   1.553E-01
   821   821  1829   0.000E+00   0.000E+00   9.141E-03   1.553E-01
  1831  1831  1830   0.000E+00   0.000E+00   1.819E-03   4.763E-02
  1831   890  1830   8.459E-02   5.233E-01   1.819E-03   4.763E-02
  1831  2769  1830   5.678E-02   3.538E-01   1.819E-03   4.763E-02
   890  1831  1830   1.377E-01   8.490E-01   1.819E-03   4.645E-02
   890   890  1830   0.000E+00   0.000E+00   1.819E-03   4.645E-02
   890  2769  1830   1.043E-03   1.811E-02   1.819E-03   4.645E-02
  2769  1831  1830   1.340E-01   8.320E-01   1.819E-03   4.645E-02
  2769   890  1830   1.513E-03   2.626E-02   1.819E-03   4.645E-02
  2769  2769  1830   0.000E+00   0.000E+00   1.819E-03   4.645E-02
  1299  1299  1831   0.000E+00   0.000E+00   1.840E-03   4.850E-02
  1299   912  1831   1.225E-03   2.072E-02   1.840E-03   4.850E-02
  1299  1830  1831   1.306E-01   8.453E-01   1.840E-03   4.850E-02
   912  1299  1831   2.219E-03   3.755E-02   1.840E-03   4.861E-02
   912   912  1831   0.000E+00   0.000E+00   1.840E-03   4.861E-02
   912  1830  1831   1.238E-01   8.127E-01   1.840E-03   4.861E-02
  1830  1299  1831   8.797E-02   5.678E-01   1.840E-03   4.745E-02
  1830   912  1831   4.598E-02   3.014E-01   1.840E-03   4.745E-02
  1830  1830  1831   0.000E+00   0.000E+00   1.840E-03   4.745E-02
  1833  1833  1832   0.000E+00   0.000E+00   1.819E-03   4.761E-02
  1833   843  1832   8.630E-02   5.539E-01   1.819E-03   4.761E-02
  1833  2870  1832   4.898E-02   3.182E-01   1.819E-03   4.761E-02
   843  1833  1832   1.319E-01   8.431E-01   1.819E-03   4.643E-02
   843   843  1832   0.000E+00   0.000E+00   1.819E-03   4.643E-02
   843  2870  1832   1.144E-03   1.945E-02   1.819E-03   4.643E-02
  2870  1833  1832   1.262E-01   8.161E-01   1.819E-03   4.643E-02
  2870   843  1832   1.929E-03   3.278E-02   1.819E-03   4.643E-02
  2870  2870  1832   0.000E+00   0.000E+00   1.819E-03   4.643E-02
  1291  1291  1833   0.000E+00   0.000E+00   1.840E-03   4.850E-02
  1291   866  1833   1.393E-03   2.290E-02   1.840E-03   4.850E-02
  1291  1832  1833   1.246E-01   8.383E-01   1.840E-03   4.850E-02
   866  1291  1833   2.868E-03   4.716E-02   1.840E-03   4.856E-02
   866   866  1833   0.000E+00   0.000E+00   1.840E-03   4.856E-02
   866  1832  1833   1.155E-01   7.924E-01   1.840E-03   4.856E-02
  1832  1291  1833   8.833E-02   5.920E-01   1.840E-03   4.743E-02
  1832   866  1833   3.978E-02   2.717E-01   1.840E-03   4.743E-02
  1832  1832  1833   0.000E+00   0.000E+00   1.840E-03   4.743E-02
  2542  2542  1834   0.000E+00   0.000E+00   1.259E-02   2.062E-01
  2542  2401  1834   6.795E-02   1.032E-01   1.259E-02   2.062E-01
  2542  2400  1834   7.185E-01   8.834E-01   1.259E-02   2.062E-01
  2401  2542  1834   1.640E-01   2.491E-01   1.259E-02   2.066E-01
  2401  2401  1834   0.000E+00   0.000E+00   1.259E-02   2.066E-01
  2401  2400  1834   5.663E-01   7.333E-01   1.259E-02   2.066E-01
  2400  2542  1834   5.974E-01   7.339E-01   1.259E-02   1.946E-01
  2400  2401  1834   1.951E-01   2.524E-01   1.259E-02   1.946E-01
  2400  2400  1834   0.000E+00   0.000E+00   1.259E-02   1.946E-01
  2458  2458  1835   0.000E+00   0.000E+00   9.128E-03   1.615E-01
  2458  2459  1835   5.323E-01   6.466E-01   9.128E-03   1.615E-01
  2458  2543  1835   2.775E-01   3.424E-01   9.128E-03   1.615E-01
  2459  2458  1835   7.789E-01   9.457E-01   9.128E-03   1.554E-01
  2459  2459  1835   0.000E+00   0.000E+00   9.128E-03   1.554E-01
  2459  2543  1835   2.288E-02   4.216E-02   9.128E-03   1.554E-01
  2543  2458  1835   7.375E-01   9.094E-01   9.128E-03   1.559E-01
  2543  2459  1835   4.156E-02   7.658E-02   9.128E-03   1.559E-01
  2543  2543  1835   0.000E+00   0.000E+00   9.128E-03   1.559E-01
  2583  2583  1836   0.000E+00   0.000E+00   1.238E-02   2.072E-01
  2583  2425  1836   6.024E-01   7.124E-01   1.238E-02   2.072E-01
  2583  1621  1836   2.277E-01   2.773E-01   1.238E-02   2.072E-01
  2425  2583  1836   7.825E-01   9.248E-01   1.238E-02   1.977E-01
  2425  2425  1836   0.000E+00   0.000E+00   1.238E-02   1.977E-01
  2425  1621  1836   4.143E-02   6.387E-02   1.238E-02   1.977E-01
  1621  2583  1836   6.877E-01   8.371E-01   1.238E-02   1.977E-01
  1621  2425  1836   9.634E-02   1.485E-01   1.238E-02   1.977E-01
  1621  1621  1836   0.000E+00   0.000E+00   1.238E-02   1.977E-01
  2582  2582  1837   0.000E+00   0.000E+00   8.080E-03   1.446E-01
  2582  2424  1837   2.040E-01   3.139E-01   8.080E-03   1.446E-01
  2582  2583  1837   4.413E-01   6.632E-01   8.080E-03   1.446E-01
  2424  2582  1837   5.861E-01   9.006E-01   8.080E-03   1.378E-01
  2424  2424  1837   0.000E+00   0.000E+00   8.080E-03   1.378E-01
  2424  2583  1837   2.286E-02   6.965E-02   8.080E-03   1.378E-01
  2583  2582  1837   6.264E-01   9.403E-01   8.080E-03   1.369E-01
  2583  2424  1837   1.130E-02   3.440E-02   8.080E-03   1.369E-01
  2583  2583  1837   0.000E+00   0.000E+00   8.080E-03   1.369E-01
  2372  2372  1838   0.000E+00   0.000E+00   1.150E-02   1.901E-01
  2372  2299  1838   6.052E-02   8.941E-02   1.150E-02   1.901E-01
  2372  2298  1838   7.408E-01   8.982E-01   1.150E-02   1.901E-01
  2299  2372  1838   2.030E-01   2.998E-01   1.150E-02   1.893E-01
  2299  2299  1838   0.000E+00   0.000E+00   1.150E-02   1.893E-01
  2299  2298  1838   5.230E-01   6.820E-01   1.150E-02   1.893E-01
  2298  2372  1838   6.643E-01   8.050E-01   1.150E-02   1.797E-01
  2298  2299  1838   1.399E-01   1.822E-01   1.150E-02   1.797E-01
  2298  2298  1838   0.000E+00   0.000E+00   1.150E-02   1.797E-01
  2443  2443  1839   0.000E+00   0.000E+00   9.440E-03   1.622E-01
  2443  2221  1839   2.144E-02   3.586E-02   9.440E-03   1.622E-01
  2443  2299  1839   8.113E-01   9.541E-01   9.440E-03   1.622E-01
  2221  2443  1839   6.231E-02   1.042E-01   9.440E-03   1.614E-01
  2221  2221  1839   0.000E+00   0.000E+00   9.440E-03   1.614E-01
  2221  2299  1839   7.306E-01   8.826E-01   9.440E-03   1.614E-01
  2299  2443  1839   6.388E-01   7.510E-01   9.440E-03   1.566E-01
  2299  2221  1839   1.979E-01   2.390E-01   9.440E-03   1.566E-01
  2299  2299  1839   0.000E+00   0.000E+00   9.440E-03   1.566E-01
  1945  1945  1840   0.000E+00   0.000E+00   1.216E-02   2.046E-01
  1945  2375  1840   6.744E-01   7.831E-01   1.216E-02   2.046E-01
  1945  1617  1840   1.716E-01   2.076E-01   1.216E-02   2.046E-01
  2375  1945  1840   8.045E-01   9.338E-01   1.216E-02   1.952E-01
  2375  2375  1840   0.000E+00   0.000E+00   1.216E-02   1.952E-01
  2375  1617  1840   3.818E-02   5.621E-02   1.216E-02   1.952E-01
  1617  1945  1840   6.647E-01   8.035E-01   1.216E-02   1.955E-01
  1617  2375  1840   1.240E-01   1.825E-01   1.216E-02   1.955E-01
  1617  1617  1840   0.000E+00   0.000E+00   1.216E-02   1.955E-01
  1944  1944  1841   0.000E+00   0.000E+00   8.955E-03   1.617E-01
  1944  2374  1841   4.807E-01   6.753E-01   8.955E-03   1.617E-01
  1944  1945  1841   2.069E-01   3.061E-01   8.955E-03   1.617E-01
  2374  1944  1841   6.127E-01   8.599E-01   8.955E-03   1.538E-01
  2374  2374  1841   0.000E+00   0.000E+00   8.955E-03   1.538E-01
  2374  1945  1841   6.427E-02   1.195E-01   8.955E-03   1.538E-01
  1945  1944  1841   5.047E-01   7.459E-01   8.955E-03   1.527E-01
  1945  2374  1841   1.230E-01   2.287E-01   8.955E-03   1.527E-01
  1945  1945  1841   0.000E+00   0.000E+00   8.955E-03   1.527E-01
  2194  2194  1842   0.000E+00   0.000E+00   1.142E-02   1.899E-01
  2194  1450  1842   5.138E-02   8.711E-02   1.142E-02   1.899E-01
  2194  2204  1842   7.333E-01   8.993E-01   1.142E-02   1.899E-01
  1450  2194  1842   4.474E-02   7.588E-02   1.142E-02   1.913E-01
  1450  1450  1842   0.000E+00   0.000E+00   1.142E-02   1.913E-01
  1450  2204  1842   7.462E-01   9.111E-01   1.142E-02   1.913E-01
  2204  2194  1842   3.725E-01   4.566E-01   1.142E-02   1.817E-01
  2204  1450  1842   4.353E-01   5.311E-01   1.142E-02   1.817E-01
  2204  2204  1842   0.000E+00   0.000E+00   1.142E-02   1.817E-01
  2525  2525  1843   0.000E+00   0.000E+00   9.715E-03   1.680E-01
  2525  1449  1843   3.904E-02   5.080E-02   9.715E-03   1.680E-01
  2525  1450  1843   8.626E-01   9.435E-01   9.715E-03   1.680E-01
  1449  2525  1843   1.090E-01   1.418E-01   9.715E-03   1.687E-01
  1449  1449  1843   0.000E+00   0.000E+00   9.715E-03   1.687E-01
  1449  1450  1843   7.619E-01   8.507E-01   9.715E-03   1.687E-01
  1450  2525  1843   6.872E-01   7.516E-01   9.715E-03   1.641E-01
  1450  1449  1843   2.175E-01   2.428E-01   9.715E-03   1.641E-01
  1450  1450  1843   0.000E+00   0.000E+00   9.715E-03   1.641E-01
  2250  2250  1844   0.000E+00   0.000E+00   1.182E-02   1.980E-01
  2250  2231  1844   8.716E-02   1.191E-01   1.182E-02   1.980E-01
  2250  2251  1844   7.477E-01   8.709E-01   1.182E-02   1.980E-01
  2231  2250  1844   1.685E-01   2.302E-01   1.182E-02   1.918E-01
  2231  2231  1844   0.000E+00   0.000E+00   1.182E-02   1.918E-01
  2231  2251  1844   6.304E-01   7.572E-01   1.182E-02   1.918E-01
  2251  2250  1844   5.865E-01   6.829E-01   1.182E-02   1.883E-01
  2251  2231  1844   2.558E-01   3.072E-01   1.182E-02   1.883E-01
  2251  2251  1844   0.000E+00   0.000E+00   1.182E-02   1.883E-01
   945   945  1845   0.000E+00   0.000E+00   8.466E-03   1.530E-01
   945  2230  1845   5.066E-01   7.446E-01   8.466E-03   1.530E-01
   945  2250  1845   1.434E-01   2.340E-01   8.466E-03   1.530E-01
  2230   945  1845   5.625E-01   8.258E-01   8.466E-03   1.449E-01
  2230  2230  1845   0.000E+00   0.000E+00   8.466E-03   1.449E-01
  2230  2250  1845   8.265E-02   1.510E-01   8.466E-03   1.449E-01
  2250   945  1845   3.761E-01   6.125E-01   8.466E-03   1.440E-01
  2250  2230  1845   1.952E-01   3.565E-01   8.466E-03   1.440E-01
  2250  2250  1845   0.000E+00   0.000E+00   8.466E-03   1.440E-01
  2149  2149  1846   0.000E+00   0.000E+00   1.007E-02   1.735E-01
  2149  2135  1846   1.694E-01   2.184E-01   1.007E-02   1.735E-01
  2149  2408  1846   6.473E-01   7.709E-01   1.007E-02   1.735E-01
  2135  2149  1846   3.988E-01   5.140E-01   1.007E-02   1.699E-01
  2135  2135  1846   0.000E+00   0.000E+00   1.007E-02   1.699E-01
  2135  2408  1846   3.621E-01   4.714E-01   1.007E-02   1.699E-01
  2408  2149  1846   6.593E-01   7.850E-01   1.007E-02   1.683E-01
  2408  2135  1846   1.567E-01   2.039E-01   1.007E-02   1.683E-01
  2408  2408  1846   0.000E+00   0.000E+00   1.007E-02   1.683E-01
  2146  2146  1847   0.000E+00   0.000E+00   8.647E-03   1.515E-01
  2146  2149  1847   1.179E-01   1.463E-01   8.647E-03   1.515E-01
  2146  2147  1847   7.376E-01   8.453E-01   8.647E-03   1.515E-01
  2149  2146  1847   4.564E-01   5.665E-01   8.647E-03   1.497E-01
  2149  2149  1847   0.000E+00   0.000E+00   8.647E-03   1.497E-01
  2149  2147  1847   3.274E-01   4.205E-01   8.647E-03   1.497E-01
  2147  2146  1847   7.667E-01   8.785E-01   8.647E-03   1.471E-01
  2147  2149  1847   8.790E-02   1.129E-01   8.647E-03   1.471E-01
  2147  2147  1847   0.000E+00   0.000E+00   8.647E-03   1.471E-01
  2012  2012  1848   0.000E+00   0.000E+00   1.209E-02   2.058E-01
  2012  2150  1848   8.178E-01   8.869E-01   1.209E-02   2.058E-01
  2012  1609  1848   9.298E-02   1.078E-01   1.209E-02   2.058E-01
  2150  2012  1848   8.143E-01   8.829E-01   1.209E-02   1.979E-01
  2150  2150  1848   0.000E+00   0.000E+00   1.209E-02   1.979E-01
  2150  1609  1848   9.655E-02   1.116E-01   1.209E-02   1.979E-01
  1609  2012  1848   4.191E-01   4.859E-01   1.209E-02   1.977E-01
  1609  2150  1848   4.371E-01   5.052E-01   1.209E-02   1.977E-01
  1609  1609  1848   0.000E+00   0.000E+00   1.209E-02   1.977E-01
  2073  2073  1849   0.000E+00   0.000E+00   7.902E-03   1.436E-01
  2073  2704  1849   1.133E-01   1.825E-01   7.902E-03   1.436E-01
  2073  2131  1849   5.937E-01   8.006E-01   7.902E-03   1.436E-01
  2704  2073  1849   1.858E-01   2.992E-01   7.902E-03   1.407E-01
  2704  2704  1849   0.000E+00   0.000E+00   7.902E-03   1.407E-01
  2704  2131  1849   4.813E-01   6.804E-01   7.902E-03   1.407E-01
  2131  2073  1849   4.806E-01   6.476E-01   7.902E-03   1.383E-01
  2131  2704  1849   2.375E-01   3.356E-01   7.902E-03   1.383E-01
  2131  2131  1849   0.000E+00   0.000E+00   7.902E-03   1.383E-01
  1203  1203  1850   0.000E+00   0.000E+00   1.028E-02   1.793E-01
  1203  2236  1850   1.422E-01   1.878E-01   1.028E-02   1.793E-01
  1203  2502  1850   6.496E-01   8.000E-01   1.028E-02   1.793E-01
  2236  1203  1850   5.418E-01   7.150E-01   1.028E-02   1.763E-01
  2236  2236  1850   0.000E+00   0.000E+00   1.028E-02   1.763E-01
  2236  2502  1850   1.718E-01   2.664E-01   1.028E-02   1.763E-01
  2502  1203  1850   7.373E-01   9.078E-01   1.028E-02   1.749E-01
  2502  2236  1850   5.118E-02   7.937E-02   1.028E-02   1.749E-01
  2502  2502  1850   0.000E+00   0.000E+00   1.028E-02   1.749E-01
  2215  2215  1851   0.000E+00   0.000E+00   8.737E-03   1.552E-01
  2215  2285  1851   2.301E-02   4.411E-02   8.737E-03   1.552E-01
  2215  1446  1851   7.679E-01   9.435E-01   8.737E-03   1.552E-01
  2285  2215  1851   3.494E-02   6.697E-02   8.737E-03   1.547E-01
  2285  2285  1851   0.000E+00   0.000E+00   8.737E-03   1.547E-01
  2285  1446  1851   7.402E-01   9.193E-01   8.737E-03   1.547E-01
  1446  2215  1851   4.901E-01   6.019E-01   8.737E-03   1.510E-01
  1446  2285  1851   3.111E-01   3.862E-01   8.737E-03   1.510E-01
  1446  1446  1851   0.000E+00   0.000E+00   8.737E-03   1.510E-01
  1853  1853  1852   0.000E+00   0.000E+00   1.187E-02   2.041E-01
  1853  2111  1852   5.102E-01   5.859E-01   1.187E-02   2.041E-01
  1853  2139  1852   3.512E-01   4.059E-01   1.187E-02   2.041E-01
  2111  1853  1852   8.293E-01   9.522E-01   1.187E-02   1.970E-01
  2111  2111  1852   0.000E+00   0.000E+00   1.187E-02   1.970E-01
  2111  2139  1852   2.350E-02   3.873E-02   1.187E-02   1.970E-01
  2139  1853  1852   8.095E-01   9.352E-01   1.187E-02   1.964E-01
  2139  2111  1852   3.332E-02   5.491E-02   1.187E-02   1.964E-01
  2139  2139  1852   0.000E+00   0.000E+00   1.187E-02   1.964E-01
  2136  2136  1853   0.000E+00   0.000E+00   9.957E-03   1.720E-01
  2136  1447  1853   2.949E-01   4.863E-01   9.957E-03   1.720E-01
  2136  1852  1853   2.943E-01   4.854E-01   9.957E-03   1.720E-01
  1447  2136  1853   1.198E-01   1.977E-01   9.957E-03   1.760E-01
  1447  1447  1853   0.000E+00   0.000E+00   9.957E-03   1.760E-01
  1447  1852  1853   5.467E-01   7.818E-01   9.957E-03   1.760E-01
  1852  2136  1853   1.196E-01   1.971E-01   9.957E-03   1.677E-01
  1852  1447  1853   5.469E-01   7.813E-01   9.957E-03   1.677E-01
  1852  1852  1853   0.000E+00   0.000E+00   9.957E-03   1.677E-01
  2444  2444  1854   0.000E+00   0.000E+00   1.102E-02   1.907E-01
  2444  1444  1854   1.282E-01   2.054E-01   1.102E-02   1.907E-01
  2444  1645  1854   5.992E-01   7.775E-01   1.102E-02   1.907E-01
  1444  2444  1854   5.208E-02   8.339E-02   1.102E-02   1.903E-01
  1444  1444  1854   0.000E+00   0.000E+00   1.102E-02   1.903E-01
  1444  1645  1854   7.294E-01   9.035E-01   1.102E-02   1.903E-01
  1645  2444  1854   1.971E-01   2.556E-01   1.102E-02   1.848E-01
  1645  1444  1854   5.907E-01   7.315E-01   1.102E-02   1.848E-01
  1645  1645  1854   0.000E+00   0.000E+00   1.102E-02   1.848E-01
  2389  2389  1855   0.000E+00   0.000E+00   8.666E-03   1.543E-01
  2389  2445  1855   1.043E-01   1.829E-01   8.666E-03   1.543E-01
  2389  2444  1855   5.952E-01   7.979E-01   8.666E-03   1.543E-01
  2445  2389  1855   3.767E-02   6.606E-02   8.666E-03   1.546E-01
  2445  2445  1855   0.000E+00   0.000E+00   8.666E-03   1.546E-01
  2445  2444  1855   7.214E-01   9.197E-01   8.666E-03   1.546E-01
  2444  2389  1855   1.755E-01   2.352E-01   8.666E-03   1.509E-01
  2444  2445  1855   5.890E-01   7.507E-01   8.666E-03   1.509E-01
  2444  2444  1855   0.000E+00   0.000E+00   8.666E-03   1.509E-01
  1857  1857  1856   0.000E+00   0.000E+00   1.136E-02   1.961E-01
  1857  2301  1856   5.723E-01   6.666E-01   1.136E-02   1.961E-01
  1857  2337  1856   2.741E-01   3.243E-01   1.136E-02   1.961E-01
  2301  1857  1856   8.138E-01   9.477E-01   1.136E-02   1.907E-01
  2301  2301  1856   0.000E+00   0.000E+00   1.136E-02   1.907E-01
  2301  2337  1856   2.603E-02   4.256E-02   1.136E-02   1.907E-01
  2337  1857  1856   7.651E-01   9.049E-01   1.136E-02   1.904E-01
  2337  2301  1856   5.109E-02   8.353E-02   1.136E-02   1.904E-01
